PROVIDER_ID,total_cnt,measure_wt,score_before_std,Mean,StdDev,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score
150005,5,0.2,0.4747385256397683,-0.0683912357439267,0.7043713990035915,0.7710843486149638,0.8720447976415107,-0.0236984022288909,1.0128481592354353,0.8290355406846454
150006,6,0.1666666666666666,-0.5275213916128662,-0.0683912357439267,0.7043713990035915,-0.651829640610661,0.03089898385091,-0.3678932459376293,0.1069764069592232,0.3137554928581939
150007,5,0.2,-0.9729720930329055,-0.0683912357439267,0.7043713990035915,-1.2842384835167997,0.6077843598831185,0.343202510774762,0.7049819054956437,-0.0668178484440253
150008,6,0.1666666666666666,0.4966865086880847,-0.0683912357439267,0.7043713990035915,0.8022440224452245,0.1305496255938104,-1.413079240048449,-0.0810003214058852,0.4553066368384047
150009,6,0.1666666666666666,-0.1493432011882193,-0.0683912357439267,0.7043713990035915,-0.1149279564144822,0.2069372385395052,0.0537981004081974,-1.2462091821909254,-0.96645050796865
150010,5,0.2,-0.7580811631710538,-0.0683912357439267,0.7043713990035915,-0.9791566329961257,0.236464942675188,0.5379949349839439,0.4907863158640578,0.182518669386597
150011,5,0.2,-0.5504057264719038,-0.0683912357439267,0.7043713990035915,-0.6843186583240575,0.6196234966775178,-0.4451994515258306,-0.3849148541561145,0.0715134721352167
150012,7,0.1428571428571428,-0.0247291279509803,-0.0683912357439267,0.7043713990035915,0.0619873377236938,0.3592897444945938,0.015892495117112,-0.7662784434849155,-1.7265379443451476
150015,6,0.1666666666666666,-0.2210306605611079,-0.0683912357439267,0.7043713990035915,-0.2167030419365493,0.4334874927438018,-0.7114383346338738,-0.0449049377470065,-0.575925442519074
150017,7,0.1428571428571428,-0.7558684939350593,-0.0683912357439267,0.7043713990035915,-0.9760152941525488,0.7917962583778764,0.0969974067274242,-0.8286950696702213,-0.6064652972882746
150018,7,0.1428571428571428,0.3957314152425248,-0.0683912357439267,0.7043713990035915,0.6589175137477224,0.3350375155255612,0.438390829246121,-0.5112973430930446,-0.4440089130346438
150021,7,0.1428571428571428,-0.251663445177883,-0.0683912357439267,0.7043713990035915,-0.2601925769462168,-0.7727962875157863,0.0335965464389676,0.631172919060418,0.5586466610135079
150022,4,0.25,0.8977781570246008,-0.0683912357439267,0.7043713990035915,1.3716760705151818,1.9550005599070808,-0.7297135657135552,0.5372734286463827,0.5997672478678224
150023,7,0.1428571428571428,-0.4344655558610074,-0.0683912357439267,0.7043713990035915,-0.5197177520764357,0.5597197429087564,0.2383801260292659,-0.4621073994214945,0.2799028538496421
150024,6,0.1666666666666666,0.6307843871060795,-0.0683912357439267,0.7043713990035915,0.9926235276433212,-0.429226250822113,-0.1511369572797681,-0.3846032033098984,0.0830990237941057
150026,6,0.1666666666666666,-1.243986170898869,-0.0683912357439267,0.7043713990035915,-1.6689986799832404,0.6688924907171582,-0.5581453338573104,0.9826775769793956,0.1888913370542893
15002F,3,0.3333333333333333,0.2419058639822754,-0.0683912357439267,0.7043713990035915,0.4405305214907228,1.917165018329825,0.4719845067490639,,
150030,3,0.3333333333333333,-0.388349816826818,-0.0683912357439267,0.7043713990035915,-0.454246980407647,0.3532876840915989,0.6536397388583342,0.2134597214750187,0.4148264182637655
150034,7,0.1428571428571428,-0.3262529474487972,-0.0683912357439267,0.7043713990035915,-0.3660877089411118,-0.6810172842180748,0.1780750409095718,0.5642753991137385,1.1296503601526684
150035,7,0.1428571428571428,-0.3212719972291551,-0.0683912357439267,0.7043713990035915,-0.3590162261598857,0.0894560875661251,0.7697436120767354,-0.7540062702293716,0.0225339017479872
150037,4,0.25,-0.8740849922943804,-0.0683912357439267,0.7043713990035915,-1.1438479155885568,0.3710230730208327,-0.848089245286682,0.9085569396979538,0.1118774087802906
15003F,5,0.2,1.3784550672142335,-0.0683912357439267,0.7043713990035915,2.0540957582958064,-0.5866869324875305,0.2582015154588671,0.931625222740081,-0.4476878798704811
150042,6,0.1666666666666666,-0.2755273131526896,-0.0683912357439267,0.7043713990035915,-0.2940722432821364,-0.20735359234317,0.0692331207056099,-0.1592902016024847,0.7140277801091606
150044,7,0.1428571428571428,-0.4587511307101679,-0.0683912357439267,0.7043713990035915,-0.5541961180116725,-0.1035070476443476,-0.7641422635308343,-0.53145352565968,-0.1248924717761711
150045,2,0.5,-0.0346627068702175,-0.0683912357439267,0.7043713990035915,0.0478845803810628,1.7353845966908252,0.7972560759772496,1.212159821601967,0.939985156376102
150046,6,0.1666666666666666,-0.2194820017482214,-0.0683912357439267,0.7043713990035915,-0.2145044023905978,0.4803333099089363,-0.1365481978304093,-0.505936636326047,0.0270817261223699
150047,0,,,-0.0683912357439267,0.7043713990035915,,-0.2631618984091636,1.4110119356821584,0.9375360581021532,0.260862584874417
150048,7,0.1428571428571428,0.2733771181366676,-0.0683912357439267,0.7043713990035915,0.4852104363749893,-0.946301644867888,0.7856355830251006,-0.0565020967630596,0.6069946970363119
15004F,0,,,-0.0683912357439267,0.7043713990035915,,,,1.2803062316489835,-0.1829771448181248
150051,7,0.1428571428571428,0.058019845573866,-0.0683912357439267,0.7043713990035915,0.1794665165232642,1.3746950928536,-0.7128359400955566,-0.3926487074017881,-0.3797606101379991
150056,7,0.1428571428571428,-0.1571263851777493,-0.0683912357439267,0.7043713990035915,-0.1259777860931718,-0.3976652250669706,0.4026177170184891,-0.4341047978276646,-0.4098419241993302
150057,3,0.3333333333333333,0.0811491842197069,-0.0683912357439267,0.7043713990035915,0.2123033674779733,0.8049493077296538,0.7811609110439486,0.5580529129054501,0.3760957172799462
150058,7,0.1428571428571428,-0.2287729211056163,-0.0683912357439267,0.7043713990035915,-0.2276947723723118,0.619740076974221,-0.6012957641061382,-0.0396409347847542,-0.6431130311085334
150059,6,0.1666666666666666,-0.7541174834173471,-0.0683912357439267,0.7043713990035915,-0.9735293747637302,0.5119043066882853,-0.5068795627554108,0.5816713245426517,-0.1331216071706794
150061,4,0.25,-0.6983102918250332,-0.0683912357439267,0.7043713990035915,-0.894299593896337,0.919390657868554,0.6530139307388877,-0.1921455811834161,-1.0953833179990855
150065,4,0.25,-0.1058113271422299,-0.0683912357439267,0.7043713990035915,-0.0531255122670198,1.142978386398101,0.2246300137616283,1.0568162478251708,0.5291968809058145
150069,4,0.25,-0.0660697556117441,-0.0683912357439267,0.7043713990035915,0.0032958182792011,-0.9657887666695452,-0.2802931260903472,0.6422536284641219,-0.1050432154846404
150072,3,0.3333333333333333,0.1299928215638211,-0.0683912357439267,0.7043713990035915,0.2816469515775105,1.4915748736530892,-1.085878396558636,0.6885866111932046,-0.057264987514615
150074,7,0.1428571428571428,-0.491216505632766,-0.0683912357439267,0.7043713990035915,-0.6002873916899107,-0.464234474181048,-0.0081039583841863,0.7083654643257979,-0.6654239989771594
150075,3,0.3333333333333333,-0.4175292800941184,-0.0683912357439267,0.7043713990035915,-0.4956732269993993,0.6485772429982002,0.8333166122868401,0.9375360581021532,-0.0245693967259394
150076,3,0.3333333333333333,-0.3980460881476537,-0.0683912357439267,0.7043713990035915,-0.4680128308305235,1.2365781259421438,-0.6473459369632537,-0.8479631868919034,-0.2472225543814476
150082,7,0.1428571428571428,-1.054611595031764,-0.0683912357439267,0.7043713990035915,-1.400142539408828,-0.4961175788997354,-0.0596087881136395,0.139650735039793,0.1360773737924043
150084,7,0.1428571428571428,-0.1602113748533561,-0.0683912357439267,0.7043713990035915,-0.1303575631255312,-0.0098237053934657,0.1674873407712057,0.0711926741465606,0.4515929505183463
150086,4,0.25,0.8928770282945415,-0.0683912357439267,0.7043713990035915,1.3647179107474905,-0.1773280299102524,-0.0602091853051293,0.6863945162148903,0.704661595135859
150088,4,0.25,-0.2782566302879113,-0.0683912357439267,0.7043713990035915,-0.2979470700270648,-0.5891837073192432,-0.0274768003742282,0.1882807688912641,-0.30503645707836
150089,7,0.1428571428571428,0.0853596873683706,-0.0683912357439267,0.7043713990035915,0.2182810422595159,-0.2733631665023432,0.4070469323266661,-0.7291963947403298,-0.5768798029241105
150090,6,0.1666666666666666,0.0923577568741643,-0.0683912357439267,0.7043713990035915,0.2282162405309012,-0.6160665363169892,-0.4487275183775913,-1.3234017274563052,0.6220680283441298
150091,2,0.5,0.0660453867754315,-0.0683912357439267,0.7043713990035915,0.1908604220863215,0.0221332170900885,0.0321534720393908,1.137159371314901,0.555989949548468
150097,4,0.25,0.1747412296066182,-0.0683912357439267,0.7043713990035915,0.3451765158189014,0.5450296549573733,-0.2713782936417023,0.3581179488464861,0.5073464235952498
150100,7,0.1428571428571428,-0.1906653272290621,-0.0683912357439267,0.7043713990035915,-0.17359320900608,0.110099653295215,0.3419767297893237,0.6330533631925159,0.1530737825503462
150101,3,0.3333333333333333,0.1933219239252682,-0.0683912357439267,0.7043713990035915,0.3715556310767532,0.5553590497589216,0.7972560759772496,0.973063279601624,0.6897721090751641
150102,2,0.5,-0.019097058574523,-0.0683912357439267,0.7043713990035915,0.0699832179999579,-0.8332699851489526,,,-0.8002915803183642
150104,5,0.2,-0.0892319493563777,-0.0683912357439267,0.7043713990035915,-0.0295876772423361,0.0587785134269094,0.2913381028670557,-0.0788082264275711,0.8306720928511483
150109,7,0.1428571428571428,-0.7859494914730095,-0.0683912357439267,0.7043713990035915,-1.0187214539717904,-0.2762090746052447,0.0280408615749388,0.4013790235916305,0.3216383219211456
150112,7,0.1428571428571428,-0.0726985906104095,-0.0683912357439267,0.7043713990035915,-0.0061151757049988,0.8969951058265163,-0.1633424436348333,-0.2313128728262331,0.5739037035217921
150113,5,0.2,-0.6226117245849073,-0.0683912357439267,0.7043713990035915,-0.7868299161848205,-0.1956728996808521,0.2073166030606305,0.7319838759629995,0.3262664389454202
150115,5,0.2,-0.961701739602189,-0.0683912357439267,0.7043713990035915,-1.268237899951567,0.2380856653284954,0.4500795937295134,1.137159371314901,0.5626719851771015
150125,7,0.1428571428571428,-0.2949285471537285,-0.0683912357439267,0.7043713990035915,-0.3216162832992127,-0.4995343702412638,-0.5807818169685117,-0.0415213789168522,0.0843831527225696
150126,7,0.1428571428571428,-0.5017903102106612,-0.0683912357439267,0.7043713990035915,-0.615299080967546,-1.0216162466864636,0.1629433992595369,-0.5112973430930446,-0.0618437084965254
150128,6,0.1666666666666666,-1.2805646228956633,-0.0683912357439267,0.7043713990035915,-1.7209293121022309,-0.6004150907733206,0.2460782469047251,-0.0113425443214838,-0.7043162029217367
150133,4,0.25,-0.3020233425319084,-0.0683912357439267,0.7043713990035915,-0.3316888038305918,-0.4645218868356213,-0.6833479099096657,-0.1685271695462146,-0.2737051335225526
150146,3,0.3333333333333333,0.1719551911836551,-0.0683912357439267,0.7043713990035915,0.3412211615457093,-0.7803880479183257,0.14641103363665,0.7605331870606656,0.8630608745216315
150149,0,,,-0.0683912357439267,0.7043713990035915,,-0.4962129901686369,0.6985895308260919,1.2265779679675628,1.2334606739222038
150150,3,0.3333333333333333,-0.4685332115058072,-0.0683912357439267,0.7043713990035915,-0.5680837926240674,1.3745832039677806,1.0806953454761388,-0.0125422605126528,-0.5954853608550158
150153,4,0.25,0.566922323438842,-0.0683912357439267,0.7043713990035915,0.9019582000085288,1.69822101162709,0.4674676794844312,1.202079743324737,0.8734520365251937
150157,4,0.25,0.1133246501758206,-0.0683912357439267,0.7043713990035915,0.2579830557810891,0.5444492778883943,-0.6402549617300638,0.8628472586613035,0.0742004224340219
150158,6,0.1666666666666666,0.2549619463946442,-0.0683912357439267,0.7043713990035915,0.4590663144414843,0.5605939540473825,0.0529846923469938,0.139970638225338,0.0930330367531851
150160,0,,,-0.0683912357439267,0.7043713990035915,,3.4735998395052192,1.4776261700385718,2.030504725737849,0.6208543246995054
150161,6,0.1666666666666666,0.3996979867730945,-0.0683912357439267,0.7043713990035915,0.6645488774518434,0.4571725811043408,0.7861415197901259,0.1650921645605958,-0.055916416706535
150162,7,0.1428571428571428,-0.2361389795060086,-0.0683912357439267,0.7043713990035915,-0.2381524065278332,-0.5917665253708004,-0.1166418110700431,-0.3854830163155225,-0.1902915865686358
150165,5,0.2,0.473002140774264,-0.0683912357439267,0.7043713990035915,0.7686191933460806,-0.1243147513311872,-0.6643250002423917,0.2865797276299865,0.9800296180493302
150166,0,,,-0.0683912357439267,0.7043713990035915,,-0.7319255905021465,0.2554594933723186,1.4993967471481089,-3.185111226504215
150167,0,,,-0.0683912357439267,0.7043713990035915,,1.1106581642148594,0.9269710518576644,1.4312503371010925,0.3677186831123962
150168,0,,,-0.0683912357439267,0.7043713990035915,,2.79146224002702,0.6813666133889679,0.7071740004739578,-2.643059440425909
150169,5,0.2,-0.4704373359145453,-0.0683912357439267,0.7043713990035915,-0.5707870886571428,0.4193393630434888,0.4039435211601207,0.2902831896456859,0.2544942583388659
150172,0,,,-0.0683912357439267,0.7043713990035915,,-0.2772635849598149,0.6550531506164402,1.8063831878822765,-0.3839988782911989
