PROVIDER_ID,total_cnt,measure_wt,score_before_std,Mean,StdDev,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_Std_PatientExp_score,std_weight_Std_Outcomes_Readmission_score,std_weight_Std_Outcomes_Mortality_score,std_weight_Std_Outcomes_Safety_score,std_weight_Std_Process_score,I_Std_PatientExp_score,I_Std_Outcomes_Readmission_score,I_Std_Outcomes_Mortality_score,I_Std_Outcomes_Safety_score,I_Std_Process_score,weight_Std_PatientExp_score,weight_Std_Outcomes_Readmission_score,weight_Std_Outcomes_Mortality_score,weight_Std_Outcomes_Safety_score,weight_Std_Process_score,sum_weight_ave_Std_PatientExp_score,sum_weight_ave_Std_Outcomes_Readmission_score,sum_weight_ave_Std_Outcomes_Mortality_score,sum_weight_ave_Std_Outcomes_Safety_score,sum_weight_ave_Std_Process_score,summary_score
131307,0,,,-0.0683912357439267,0.7043713990035915,,0.7091014679488983,0.2221649193821416,,0.6404336133133718,0.11,0.245,0.245,0.245,0.155,1,0,1,0,0,,0.3798449612403101,,0.3798449612403101,0.24031007751937983,,0.26934861960849626,,0.0843882251916662,0.15390265126135289,0.5076394960615154
131308,0,,,-0.0683912357439267,0.7043713990035915,,,,,1.9716926448387484,0.11,0.245,0.245,0.245,0.155,1,1,1,1,0,,,,,0.9999999999999998,,,,,1.971692644838748,1.971692644838748
131309,0,,,-0.0683912357439267,0.7043713990035915,,0.7618825107845283,,,0.287215229741219,0.11,0.245,0.245,0.245,0.155,1,0,1,1,0,,0.6124999999999999,,,0.38749999999999996,,0.46665303785552353,,,0.11129590152472235,0.5779489393802459
131310,0,,,-0.0683912357439267,0.7043713990035915,,0.334469541024832,,,0.9004125262212094,0.11,0.245,0.245,0.245,0.155,1,0,1,1,0,,0.6124999999999999,,,0.38749999999999996,,0.20486259387770958,,,0.3489098539107186,0.5537724477884282
131311,1,1.0,0.483528596364662,-0.0683912357439267,0.7043713990035915,0.7835636610023324,-0.4927001242908922,,1.876022931402344,0.6383750989776757,0.11,0.245,0.245,0.245,0.155,0,0,0,1,0,0.1456953642384106,0.32450331125827814,0.32450331125827814,,0.2052980132450331,0.2733278443102753,-0.1598828217897597,0.2542690025769158,,0.1310571395252182,0.4987711646226496
131312,0,,,-0.0683912357439267,0.7043713990035915,,1.2313671205319263,0.6938796492454556,,0.4233412141541164,0.11,0.245,0.245,0.245,0.155,1,0,1,0,0,,0.3798449612403101,,0.3798449612403101,0.24031007751937983,,0.4677285961710418,,0.26356668847308007,0.1017331599905241,0.833028444634646
131313,0,,,-0.0683912357439267,0.7043713990035915,,-0.7340628833744081,,,1.0268875712386618,0.11,0.245,0.245,0.245,0.155,1,0,1,1,0,,0.6124999999999999,,,0.38749999999999996,,-0.44961351606682487,,,0.3979189338549814,-0.051694582211843476
131314,1,1.0,-1.913842901304817,-0.0683912357439267,0.7043713990035915,-2.619998012655651,0.8237198458109454,,,1.1089443894784603,0.11,0.245,0.245,0.245,0.155,1,0,0,1,0,,0.3798449612403101,0.3798449612403101,,0.24031007751937983,,0.31288583290493277,-0.9951930435668752,,0.2664905122002501,-0.41581669846169234
131315,1,1.0,0.1298180475281816,-0.0683912357439267,0.7043713990035915,0.2813988239052529,1.649318508038497,,,-0.7349074178234222,0.11,0.245,0.245,0.245,0.155,1,0,0,1,0,,0.3798449612403101,0.3798449612403101,,0.24031007751937983,,0.626485324758809,0.10688792535935963,,-0.17660565854671384,0.5567675915714548
131316,1,1.0,-1.7173370408401052,-0.0683912357439267,0.7043713990035915,-2.3410175476017177,0.8937669208380331,,,0.9351567064041356,0.11,0.245,0.245,0.245,0.155,1,0,0,1,0,,0.3798449612403101,0.3798449612403101,,0.24031007751937983,,0.33949286140359397,-0.8892237196316602,,0.22472758060874576,-0.32500327761932046
131317,1,1.0,-1.8745417292118791,-0.0683912357439267,0.7043713990035915,-2.5642019196448707,0.9755889956643764,,,1.4116503262089477,0.11,0.245,0.245,0.245,0.155,1,0,0,1,0,,0.3798449612403101,0.3798449612403101,,0.24031007751937983,,0.3705725642446081,-0.9739991787798347,,0.33923379932153,-0.2641928152136965
