PROVIDER_ID,total_cnt,measure_wt,score_before_std,Mean,StdDev,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_Std_PatientExp_score,std_weight_Std_Outcomes_Readmission_score,std_weight_Std_Outcomes_Mortality_score,std_weight_Std_Outcomes_Safety_score,std_weight_Std_Process_score,I_Std_PatientExp_score,I_Std_Outcomes_Readmission_score,I_Std_Outcomes_Mortality_score,I_Std_Outcomes_Safety_score,I_Std_Process_score,weight_Std_PatientExp_score,weight_Std_Outcomes_Readmission_score,weight_Std_Outcomes_Mortality_score,weight_Std_Outcomes_Safety_score,weight_Std_Process_score,sum_weight_ave_Std_PatientExp_score,sum_weight_ave_Std_Outcomes_Readmission_score,sum_weight_ave_Std_Outcomes_Mortality_score,sum_weight_ave_Std_Outcomes_Safety_score,sum_weight_ave_Std_Process_score,summary_score
040156,2,0.5,-0.0039576996371739,-0.0683912357439267,0.7043713990035915,0.0914766502414789,0.1227844471019121,,,0.4737987714351596,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,0.04823674707575118,0.03593725545200957,,0.10152830816467703,0.18570231069243778
040161,3,0.3333333333333333,0.0159647150765833,-0.0683912357439267,0.7043713990035915,0.1197606134204775,-1.106408308925262,1.266043048001925,1.5027803059782627,-0.2223146544065998,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,0.3306116673152178,-0.24340982796355767,0.02634733495250505,0.2785294705604235,-0.026677758528791975,0.3654008863357967
041300,1,1.0,-0.2238925013082955,-0.0683912357439267,0.7043713990035915,-0.2207660131918216,1.0690198823273829,,,1.7335002824621526,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,0.4199720966286147,-0.08672950518250135,,0.3714643462418898,0.7047069376880031
041302,0,,,-0.0683912357439267,0.7043713990035915,,,,,1.6346286003854371,0.22,0.22,0.22,0.22,0.12,1,1,1,1,0,,,,,1.0,,,,,1.6346286003854371,1.6346286003854371
041303,0,,,-0.0683912357439267,0.7043713990035915,,1.1892954805442184,,,1.4270573200718342,0.22,0.22,0.22,0.22,0.12,1,0,1,1,0,,0.6470588235294118,,,0.35294117647058826,,0.7695441344697884,,,0.503667289437118,1.2732114239069063
041304,0,,,-0.0683912357439267,0.7043713990035915,,-0.2631618984091636,,,0.4503239669763483,0.22,0.22,0.22,0.22,0.12,1,0,1,1,0,,0.6470588235294118,,,0.35294117647058826,,-0.17028122838239998,,,0.1589378706975347,-0.011343357684865274
041305,1,1.0,-0.5383018780518346,-0.0683912357439267,0.7043713990035915,-0.6671347572781159,-0.1159246714622592,,,2.1042964008999747,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,-0.04554183521731611,-0.2620886546449741,,0.4509206573357088,0.14329016747341855
041306,0,,,-0.0683912357439267,0.7043713990035915,,-1.22484108036848,,,0.569358975883234,0.22,0.22,0.22,0.22,0.12,1,0,1,1,0,,0.6470588235294118,,,0.35294117647058826,,-0.7925442284737223,,,0.20095022678231791,-0.5915940016914044
041307,2,0.5,-1.2860820855975552,-0.0683912357439267,0.7043713990035915,-1.7287624846440133,-2.111900092074225,,,0.5562967565961912,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,-0.829675036172017,-0.6791566903958624,,0.11920644784204094,-1.3896252787258385
041308,0,,,-0.0683912357439267,0.7043713990035915,,-0.5203563984945601,,,0.5044776022708268,0.22,0.22,0.22,0.22,0.12,1,0,1,1,0,,0.6470588235294118,,,0.35294117647058826,,-0.3367011990258918,,,0.17805091844852713,-0.15865028057736466
041309,1,1.0,-0.1845913292153574,-0.0683912357439267,0.7043713990035915,-0.164969920181041,0.2297259707879702,,,0.0241803579986383,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,0.09024948852384543,-0.06480961149969468,,0.0051815052854224915,0.03062138230957324
041310,1,1.0,0.0512157033422968,-0.0683912357439267,0.7043713990035915,0.1698066378836794,0.6898335383673095,0.9297370141771012,,0.2313595236176829,0.22,0.22,0.22,0.22,0.12,1,0,0,0,0,,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.15384615384615383,,0.19456843389847192,0.04789417991590957,0.2622335168191824,0.0355937728642589,0.5402899034978228
041311,2,0.5,-1.897791821991793,-0.0683912357439267,0.7043713990035915,-2.5972102059165785,0.8384555429973327,,,0.2261541240518377,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,0.32939324903466644,-1.0203325808957986,,0.048461598011108074,-0.642477733850024
041312,2,0.5,0.0599043853288232,-0.0683912357439267,0.7043713990035915,0.1821420081142388,0.821938002303166,,,-0.6472333600589634,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,0.32290421519052953,0.07155578890202238,,-0.13869286286977783,0.25576714122277405
041313,1,1.0,0.6014321126434892,-0.0683912357439267,0.7043713990035915,0.9509519400346926,0.4533921905527583,,,0.6007585198238805,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,0.17811836057429792,0.3735882621564864,,0.12873396853368865,0.680440591264473
041314,1,1.0,-1.1278194594459736,-0.0683912357439267,0.7043713990035915,-1.504076152439922,0.6496500214939704,,,0.5970830579667383,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,0.25521965130120267,-0.5908870598871122,,0.12794636956430105,-0.2077210390216085
041316,1,1.0,-0.2631936734012423,-0.0683912357439267,0.7043713990035915,-0.2765621062026147,-0.7340628833744081,,,0.9372838275284348,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,-0.288381847039946,-0.10864939886531291,,0.20084653447037884,-0.19618471143488012
041317,0,,,-0.0683912357439267,0.7043713990035915,,-0.0929434287348638,,,1.0711619393172565,0.22,0.22,0.22,0.22,0.12,1,0,1,1,0,,0.6470588235294118,,,0.35294117647058826,,-0.0601398656519707,,,0.37805715505314935,0.31791728940117864
041318,1,1.0,0.8398855286944403,-0.0683912357439267,0.7043713990035915,1.2894855834907857,1.3306923758167344,,,1.8989345756815703,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,0.5227720047851456,0.5065836220856658,,0.406914551931765,1.4362701788025765
041320,0,,,-0.0683912357439267,0.7043713990035915,,-2.0163017926534965,,,-0.5960897126719104,0.22,0.22,0.22,0.22,0.12,1,0,1,1,0,,0.6470588235294118,,,0.35294117647058826,,-1.3046658658346155,,,-0.21038460447243895,-1.5150504703070544
041321,1,1.0,-0.3024948454941846,-0.0683912357439267,0.7043713990035915,-0.3323581992134014,1.1568299721618995,1.4110119356821584,,0.8677546377934148,0.22,0.22,0.22,0.22,0.12,1,0,0,0,0,,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.15384615384615383,,0.3262853767636127,-0.09374205618839526,0.39797772544881393,0.1335007135066792,0.7640217595307106
041322,3,0.3333333333333333,-0.3897700632051146,-0.0683912357439267,0.7043713990035915,-0.456263312104683,-1.3990432484483026,,,1.044487386563843,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,-0.549624133318976,-0.1792463011839826,,0.22381872569225206,-0.5050517088107066
041323,4,0.25,-0.2538118167155408,-0.0683912357439267,0.7043713990035915,-0.2632426319891911,-0.5965653238206202,1.4110119356821584,,-0.6871103963446864,0.22,0.22,0.22,0.22,0.12,1,0,0,0,0,,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.15384615384615383,,-0.16826201441094416,-0.07424792184310519,0.39797772544881393,-0.10570929174533636,0.04975849744942823
041324,1,1.0,0.5228297684576044,-0.0683912357439267,0.7043713990035915,0.8393597540131191,0.7688328012469744,,,1.284717306580684,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,0.30204145763273993,0.3297484747908682,,0.2752965656958608,0.907086498119469
041326,1,1.0,-0.5776030501447814,-0.0683912357439267,0.7043713990035915,-0.7229308502889089,0.795544127738026,,,1.639485607710076,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,0.31253519303993876,-0.28400854832778566,,0.35131834450930194,0.37984498922145504
041327,1,1.0,-0.4990007059588965,-0.0683912357439267,0.7043713990035915,-0.6113386642673352,-0.7722019063438014,,,-3.6118359162050377,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,-0.3033650346350648,-0.24016876096216738,,-0.7739648391867937,-1.3174986347840258
041328,1,1.0,-0.8134100827024346,-0.0683912357439267,0.7043713990035915,-1.057707408353628,-1.51936584433681,,,0.6420245755283494,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,-0.5968937245608896,-0.41552791042463955,,0.13757669475607484,-0.8748449402294545
041329,1,1.0,0.2084203917140664,-0.0683912357439267,0.7043713990035915,0.3929910099268265,0.3054167298555346,,,0.8901212184528742,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,0.11998514387181716,0.15438932532839614,,0.19074026109704442,0.4651147302972577
041330,3,0.3333333333333333,-0.6445690671484912,-0.0683912357439267,0.7043713990035915,-0.8180028777710587,-0.4886737205574158,,,1.2777816436744942,0.22,0.22,0.22,0.22,0.12,1,0,0,1,0,,0.39285714285714285,0.39285714285714285,,0.21428571428571425,,-0.1919789616475562,-0.3213582734100588,,0.273810352215963,-0.23952688284165197
041331,0,,,-0.0683912357439267,0.7043713990035915,,1.1892954805442184,,,1.893895883631412,0.22,0.22,0.22,0.22,0.12,1,0,1,1,0,,0.6470588235294118,,,0.35294117647058826,,0.7695441344697884,,,0.6684338412816748,1.4379779757514632
041332,0,,,-0.0683912357439267,0.7043713990035915,,-0.0929434287348638,,0.6927558541083622,-3.929880885362581,0.22,0.22,0.22,0.22,0.12,0,0,1,1,0,0.39285714285714285,0.39285714285714285,,,0.21428571428571425,0.27215408554257087,-0.036513489860125065,,,-0.8421173325776957,-0.60647673689525
050002,5,0.2,-0.4131869791274409,-0.0683912357439267,0.7043713990035915,-0.4895084381212307,-1.0940836768009568,0.0128043863821389,-1.122275299545501,0.6723501149622408,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.24690056590001022,-0.2406984088962105,-0.10769185638667075,0.002816965004070558,0.0806820137954689,-0.511791852383352
050006,7,0.1428571428571428,0.1202463399454589,-0.0683912357439267,0.7043713990035915,0.2678098173154584,0.1203478763488176,1.3208645227971303,-0.6048851826608638,-1.132133171237697,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.13307474018539003,0.026476532796739873,0.05891815980940084,0.29059019501536865,-0.13585598054852363,0.1070541668875957
050007,7,0.1428571428571428,0.8079404081852429,-0.0683912357439267,0.7043713990035915,1.2441329179021667,1.373921785588625,0.9983281558077476,0.582862788394492,-0.1324998011907094,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,0.12822981344678824,0.3022627928294975,0.2737092419384767,0.21963219427770447,-0.015899976142885127,0.9079340663495818
050008,4,0.25,0.0632266233105659,-0.0683912357439267,0.7043713990035915,0.186858607888793,0.1898697921816288,0.4047253054812905,-0.5013713948690569,0.0643551263143282,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.11030170687119252,0.04177135427995834,0.04110889373553446,0.08903956720588391,0.007722615157719384,0.06934072350790356
050009,7,0.1428571428571428,-0.0473343826210179,-0.0683912357439267,0.7043713990035915,0.0298945317096859,0.3103632991754324,0.5952025852658831,-0.2301214089743929,0.3673809201371521,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.05062670997436644,0.06827992581859514,0.006576796976130898,0.13094456875849428,0.04408571041645825,0.19926029199531214
050013,7,0.1428571428571428,0.244577836465215,-0.0683912357439267,0.7043713990035915,0.4443239357132756,0.7991001780801622,-0.0737373434353686,0.3878958297646831,0.7670363739939169,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,0.08533708254823029,0.17580203917763568,0.09775126585692064,-0.016222215555781093,0.09204436487927002,0.43471253690627554
050014,4,0.25,0.1000852534661512,-0.0683912357439267,0.7043713990035915,0.2391870105010026,-0.1535348180709005,-0.7343220737180246,0.1826001589387213,0.0892836894282441,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,0.04017203496651869,-0.03377765997559811,0.052621142310220574,-0.16155085621796542,0.010714042731389293,-0.09182129618543497
050017,7,0.1428571428571428,0.1397952963177216,-0.0683912357439267,0.7043713990035915,0.2955635796060862,-0.6158152413145113,0.9622249692960824,0.4892749488266726,0.8792093174030347,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,0.10764048874186798,-0.13547935308919248,0.06502398751333896,0.2116894932451381,0.10550511808836416,0.3543797344995167
050022,7,0.1428571428571428,0.8660953623027359,-0.0683912357439267,0.7043713990035915,1.326695830308547,-1.2584971232955129,-0.0417064979219146,-1.5989053039617431,-0.6605984818239844,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.3517591668715835,-0.2768693671250128,0.2918730826678803,-0.009175429542821212,-0.07927181781887813,-0.42520269869041527
050024,4,0.25,0.1886169376653853,-0.0683912357439267,0.7043713990035915,0.3648759358668985,1.057417121451932,-0.0499670047382872,-1.4166779161779084,0.5169987628711598,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.31166914155913983,0.232631766719425,0.08027270589071767,-0.010992741042423183,0.06203985154453917,0.052282441553118834
050025,7,0.1428571428571428,1.5959286063401643,-0.0683912357439267,0.7043713990035915,2.3628441535792755,-0.3999935381428187,0.3788861586259051,0.5580529129054501,-1.1723688624633344,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,0.12277164083919903,-0.08799857839142011,0.5198257137874406,0.08335495489769912,-0.14068426349560012,0.4972694676373185
050026,7,0.1428571428571428,-0.338881260958451,-0.0683912357439267,0.7043713990035915,-0.3840161959971137,-0.3409271961036686,0.7486306423798668,-0.0810003214058852,0.5549234604136433,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.017820070709294745,-0.0750039831428071,-0.08448356311936502,0.16469874132357068,0.06659081524963718,0.05398193960174101
050028,2,0.5,0.2270130399807273,-0.0683912357439267,0.7043713990035915,0.419387096271278,-0.149695653081677,0.2556212888915212,-0.2483971474089301,-0.3286032672058699,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.05464737242996462,-0.03293304367796894,0.09226516117968116,0.05623668355613466,-0.039432392064704384,0.021489036563177875
050030,6,0.1666666666666666,0.9812299143057612,-0.0683912357439267,0.7043713990035915,1.4901529953295791,-3.884914360942225,-0.3434785963194409,-2.195501816720728,-2.555657964996006,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.4830103996785602,-0.8546811594072895,0.32783365897250744,-0.075565291190277,-0.3066789557995207,-1.3921021471031398
050036,6,0.1666666666666666,-1.405597918067219,-0.0683912357439267,0.7043713990035915,-1.8984397779565063,-0.4310682281171356,0.5544183702879519,-0.5260928188926821,-0.2943102615495835,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.11574042015639006,-0.09483501018576983,-0.4176567511504314,0.12197204146334943,-0.03531723138595002,-0.5415773714151919
050038,7,0.1428571428571428,0.4455997223162629,-0.0683912357439267,0.7043713990035915,0.7297158271719788,-0.820330407412018,-0.7752312612836936,-0.741479872376108,-0.5558027467202854,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.16312557192274377,-0.18047268963064397,0.16053748197783535,-0.1705508774824126,-0.06669632960643425,-0.4203079866643992
050039,7,0.1428571428571428,-0.1120006256174423,-0.0683912357439267,0.7043713990035915,-0.0619124937997281,-1.6544610262482904,0.3633471245372811,0.1147834333022544,-0.3882033863358911,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,0.02525235532649597,-0.3639814257746239,-0.013620748635940183,0.07993636739820184,-0.046584406360306925,-0.3189978580461732
050040,2,0.5,0.7427676630421053,-0.0683912357439267,0.7043713990035915,1.1516068084727784,-1.3924884467976306,-0.4240338921765795,-0.2784315396403191,-2.0737094210276523,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.0612549387208702,-0.3063474582954787,0.25335349786401123,-0.09328745627884749,-0.24884513052331828,-0.45638148595450345
050042,4,0.25,-0.7417100772992355,-0.0683912357439267,0.7043713990035915,-0.9559145111624212,0.8844833981593727,1.1578614390731536,0.7863436936761813,0.108426598603821,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,0.1729956126087599,0.194586347595062,-0.21030119245573267,0.25472951659609383,0.01301119183245852,0.4250214761766416
050043,7,0.1428571428571428,0.8605351931502359,-0.0683912357439267,0.7043713990035915,1.318802027180871,0.3473628995807429,0.191801098020211,-0.3846032033098984,-0.2449202926759519,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.08461270472817764,0.07641983790776344,0.2901364459797916,0.04219624156444642,-0.029390435121114226,0.2947493856027096
050045,5,0.2,-0.4789919526809483,-0.0683912357439267,0.7043713990035915,-0.582932125747667,-0.3488210829198678,-1.8864609046616247,-1.9689890988221448,-1.11557611752249,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.43317760174087183,-0.07674063824237091,-0.12824506766448673,-0.41502139902555746,-0.1338691341026988,-1.1870538407759856
050047,7,0.1428571428571428,0.3579207243409866,-0.0683912357439267,0.7043713990035915,0.6052374651894967,-0.5803370607005726,0.4206075799591221,0.2218168764131246,-0.5177413139665404,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,0.04879971281088741,-0.12767415335412596,0.1331522423416893,0.09253366759100687,-0.06212895767598485,0.08468251171347276
050054,3,0.3333333333333333,-0.6801183995637884,-0.0683912357439267,0.7043713990035915,-0.8684724630858309,1.7478339445390234,0.7209407153026128,-0.4629872124271185,-1.1635009253320356,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.10185718673396607,0.38452346779858515,-0.19106394187888281,0.15860695736657482,-0.13962011103984426,0.11058918551246685
050055,3,0.3333333333333333,0.7372077600215775,-0.0683912357439267,0.7043713990035915,1.1437133831741464,0.6961674480809242,1.413145223109609,-0.5101058792412045,0.313777953773116,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.112223293433065,0.15315683857780332,0.2516169442983122,0.310891949084114,0.03765335445277392,0.6410957929799385
050056,6,0.1666666666666666,-0.154134908553228,-0.0683912357439267,0.7043713990035915,-0.1217307700605035,-0.4799977124670855,0.2405719544333723,-1.5989053039617431,0.1999429057311675,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.3517591668715835,-0.10559949674275881,-0.026780769413310767,0.052925829975341905,0.0239931486877401,-0.40722045436457105
050057,7,0.1428571428571428,-0.8432249953599061,-0.0683912357439267,0.7043713990035915,-1.1000358059854,0.5663693613934714,-0.3666968866703347,-1.0481546622640594,-0.3037069241814547,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.23059402569809306,0.1246012595065637,-0.24200787731678802,-0.08067331506747363,-0.03644483090177456,-0.46511878947756563
050058,7,0.1428571428571428,0.5506244054882773,-0.0683912357439267,0.7043713990035915,0.878819955080328,-0.3489758590753651,0.1939686116558172,-0.8186724176414882,0.3635587817811199,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.18010793188112742,-0.07677468899658033,0.19334039011767215,0.042673094564279784,0.043627053813734384,0.022757917617978574
050060,7,0.1428571428571428,-0.7226130819675805,-0.0683912357439267,0.7043713990035915,-0.9288024004795205,-1.5074440728237526,-0.7238865389811959,-1.524784666680301,-0.2975155902074495,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.33545262666966624,-0.33163769602122556,-0.2043365281054945,-0.1592550385758631,-0.03570187082489394,-1.0663837601971433
050063,6,0.1666666666666666,1.217638381836157,-0.0683912357439267,0.7043713990035915,1.8257834139763625,-2.8142579003373247,0.1588235757387207,-1.9866415355642504,-0.6009325576334391,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.4370611378241351,-0.6191367380742114,0.40167235107479976,0.03494118666251855,-0.07211190691601269,-0.691696245077041
050067,1,1.0,-0.3810971896800694,-0.0683912357439267,0.7043713990035915,-0.443950385234975,1.251610443192315,0.1835002162723403,,0.1733238164998206,0.22,0.22,0.22,0.22,0.12,1,0,0,0,0,,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.15384615384615383,,0.35301833013116574,-0.12521677532268524,0.05175647125630111,0.026665202538433935,0.3062232286032155
050069,7,0.1428571428571428,0.2219658618861919,-0.0683912357439267,0.7043713990035915,0.4122215894070369,-0.4093561610904244,0.5933075256919249,0.2902831896456859,0.1917565907838758,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,0.0638623017220509,-0.09005835543989336,0.09068874966954812,0.1305276556522235,0.023010790894065096,0.21803114249799427
050070,0,,,-0.0683912357439267,0.7043713990035915,,1.6167084503039144,-0.2275146564585392,-0.1529288637090129,1.2810897103623458,0.22,0.22,0.22,0.22,0.12,0,0,1,0,0,0.28205128205128205,0.28205128205128205,,0.28205128205128205,0.15384615384615383,-0.04313378207177287,0.4559946911113605,,-0.06417080053958797,0.1970907246711301,0.5457808331711298
050071,0,,,-0.0683912357439267,0.7043713990035915,,-0.0929434287348638,0.1110237491290141,-0.0038077761405052,1.0597992524413562,0.22,0.22,0.22,0.22,0.12,0,0,1,0,0,0.28205128205128205,0.28205128205128205,,0.28205128205128205,0.15384615384615383,-0.0010739881421937744,-0.026214813232910302,,0.031314390779978336,0.1630460388371317,0.16707162824200597
050072,0,,,-0.0683912357439267,0.7043713990035915,,-1.5888888228938003,0.1036579415168902,-1.0967764437762015,-0.2391558420232291,0.22,0.22,0.22,0.22,0.12,0,0,1,0,0,0.28205128205128205,0.28205128205128205,,0.28205128205128205,0.15384615384615383,-0.3093472020907235,-0.4481481295341488,,0.029236855299635697,-0.036793206465112166,-0.7650516827903487
050073,1,1.0,-0.8623592458488041,-0.0683912357439267,0.7043713990035915,-1.1272008080226283,-0.3066499136147119,-0.0576456922310126,0.0206904485023203,0.5219749632633076,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,0.004551898670510466,-0.06746298099523662,-0.24798417776497825,-0.012682052290822773,0.06263699559159691,-0.26094031678893026
050075,6,0.1666666666666666,0.0862127312324354,-0.0683912357439267,0.7043713990035915,0.2194921133865826,-0.8222949205504981,0.3986523908448742,-0.8711517912225719,0.2753526856237935,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.1916533940689658,-0.1809048825211096,0.04828826494504817,0.08770352598587232,0.03304232227485522,-0.20352416338429968
050076,0,,,-0.0683912357439267,0.7043713990035915,,1.4030019654240664,0.0763273768674524,-0.4574115586186502,0.7329401657794518,0.22,0.22,0.22,0.22,0.12,0,0,1,0,0,0.28205128205128205,0.28205128205128205,,0.28205128205128205,0.15384615384615383,-0.12901351653346543,0.3957185030683264,,0.02152823450107632,0.11276002550453103,0.4009932465404683
050077,7,0.1428571428571428,0.0125949718676704,-0.0683912357439267,0.7043713990035915,0.1149765702102056,-0.0602611467467336,-0.6203934510047201,-0.505936636326047,-0.0973768411049942,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.11130605999173035,-0.013257452284281391,0.02529484544624523,-0.13648655922103842,-0.011685220932599303,-0.24744044698340423
050078,4,0.25,-0.1320721438066407,-0.0683912357439267,0.7043713990035915,-0.0904081400136312,-0.4127879220826598,-2.170452703135579,0.4379109437411418,0.4196672765256269,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,0.0963404076230512,-0.09081334285818515,-0.019889790802998866,-0.4774995946898274,0.05036007318307523,-0.441502247544885
050082,7,0.1428571428571428,0.3709378672511243,-0.0683912357439267,0.7043713990035915,0.6237179755119656,-1.1767517563935896,0.6965729900988569,-0.3750912871920764,0.7327090275337124,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.08252008318225681,-0.2588853864065897,0.13721795461263245,0.15324605782174852,0.08792508330404548,0.03698362614957991
050084,7,0.1428571428571428,0.3533783175279986,-0.0683912357439267,0.7043713990035915,0.5987885849263093,0.2297312114472139,-0.3779473607422924,-0.6742132753347158,0.2183287902139571,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.14832692057363747,0.05054086651838706,0.13173348868378804,-0.08314841936330433,0.026199454825674852,-0.023001529909091857
050089,2,0.5,0.4553743625849153,-0.0683912357439267,0.7043713990035915,0.743592938426751,1.1393636108090532,-0.0544740764056852,-1.0298789238295225,0.2327773608396053,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.22657336324249494,0.2506599943779917,0.16359044645388524,-0.011984296809250743,0.027933283300752634,0.20362606408088385
050090,3,0.3333333333333333,-0.621148007122667,-0.0683912357439267,0.7043713990035915,-0.784751868347684,-0.5014604037688349,0.1893325994545639,0.8361569390401636,-1.2577497565784304,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,0.18395452658883601,-0.11032128882914369,-0.17264541103649048,0.04165317188000406,-0.15092997078941164,-0.20828897218620573
050091,2,0.5,0.8582129229942631,-0.0683912357439267,0.7043713990035915,1.3155050873004928,-1.420448922594979,-1.253849220244152,-2.266937656677278,-1.647553987158236,0.22,0.22,0.22,0.22,0.12,0,0,0,0,0,0.22,0.22,0.22,0.22,0.12,-0.49872628446900114,-0.3124987629708954,0.2894111192061084,-0.27584682845371344,-0.1977064784589883,-0.99536723514649
